Row,Row.Numbers,Genotype,Pedigree,Treatment,date,Canopy_Coverage
4061,4061 and 4062,NC264,PI 520774,Nitrogen,Aug22,73.61463315
4061,4061 and 4062,NC264,PI 520774,Nitrogen,July6,40.14666171
4061,4061 and 4062,NC264,PI 520774,Nitrogen,Sept5,66.25303441
4061,4061 and 4062,NC264,PI 520774,Nitrogen,Aug20,72.81786004
4061,4061 and 4062,NC264,PI 520774,Nitrogen,Aug26,76.55031074
4061,4061 and 4062,NC264,PI 520774,Nitrogen,Aug23,77.91901984
4061,4061 and 4062,NC264,PI 520774,Nitrogen,Aug30,61.7360496
4061,4061 and 4062,NC264,PI 520774,Nitrogen,Aug12,69.41074956
4061,4061 and 4062,NC264,PI 520774,Nitrogen,Aug16,70.98266316
4061,4061 and 4062,NC264,PI 520774,Nitrogen,Sept3,60.21662165
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Sept1,47.21473812
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Aug30,44.14895448
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Aug26,58.51630305
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,July6,36.38399604
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Aug23,64.28477987
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Aug20,50.60344538
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Aug12,59.05038716
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Aug14,52.50807776
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Aug22,55.79749539
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Sept5,36.07464193
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Sept3,43.70719693
4063,4063 and 4064,NC358,Ames 27175,Nitrogen,Aug16,51.45351565
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,July6,33.93335811
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Aug14,56.80438583
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Aug30,48.86997781
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Aug12,62.67081451
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Aug20,58.39983255
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Sept3,44.43934454
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Aug26,57.33780957
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Aug23,60.3224854
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Aug16,57.90631991
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Aug22,56.25779233
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Sept1,44.36001709
4067,4067 and 4068,Mo46,PI 583351,Nitrogen,Sept5,31.8378658
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,July6,43.0531401
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Aug20,69.15981117
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Aug16,64.93883519
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Sept3,54.2592463
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Sept1,63.77830923
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Aug14,67.56501933
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Aug30,56.7176932
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Aug22,67.60766033
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Aug12,70.97663435
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Sept5,48.32804535
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Aug23,70.61712522
4069,4069 and 4070,NC290A,Ames 27141,Nitrogen,Aug26,68.05383593
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Aug26,85.0231733
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Sept3,70.26741859
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Aug12,81.5872295
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Aug30,72.92234599
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Aug20,84.14596314
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Sept1,73.29740966
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Sept5,54.50648124
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Aug22,82.59432995
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Aug16,76.37897057
4071,4071 and 4072,T234,Ames 27190,Nitrogen,July6,37.50030967
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Aug23,86.4565852
4071,4071 and 4072,T234,Ames 27190,Nitrogen,Aug14,80.47301234
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Aug16,28.75124494
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Aug14,35.09984639
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,July6,33.13613279
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Aug30,20.71097034
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Aug20,39.18152698
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Aug23,42.93077478
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Aug26,40.68481581
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Sept1,19.8071289
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Sept5,9.543690058
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Aug12,39.42323849
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Aug22,37.17630285
4073,4073 and 4074,W117HT,Ames 8399,Nitrogen,Sept3,21.18890024
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Aug20,48.51895181
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Aug22,51.13104791
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Aug30,43.52580695
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Aug23,55.82196773
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Aug26,56.76203392
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Aug12,50.51386271
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Sept5,32.07483006
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Aug14,46.68573547
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Aug16,43.15441504
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Sept3,40.21438267
4075,4075 and 4076,Va102,PI 587151,Nitrogen,July6,32.66988728
4075,4075 and 4076,Va102,PI 587151,Nitrogen,Sept1,41.12924113
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Aug14,49.48832036
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Aug16,58.44092548
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Aug20,61.66281065
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Aug26,67.77412158
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Sept1,49.28068564
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Aug12,67.44976044
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Aug22,62.53202384
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Sept5,27.3789583
4077,4077 and 4078,SG18,PI 686066,Nitrogen,July6,46.67855816
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Sept3,34.90603266
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Aug23,67.46291306
4077,4077 and 4078,SG18,PI 686066,Nitrogen,Aug30,44.7145133
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Aug20,16.67968619
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Sept3,13.12296218
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Aug16,20.17757623
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Sept5,9.889549334
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Aug14,13.83388951
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,July6,32.91465378
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Aug22,20.37644087
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Aug23,23.53679914
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Aug30,13.01473833
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Aug26,23.95311455
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Aug12,24.08910284
4079,4079 and 4080,VaW6,Ames 19000,Nitrogen,Sept1,18.05399987
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Aug14,33.02399491
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Sept3,34.25756706
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Aug20,41.45813633
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,July6,25.32342376
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Sept1,40.72459527
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Aug26,46.26487496
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Aug22,41.77634256
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Aug12,44.9542451
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Aug30,36.6051448
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Aug23,43.19689625
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Sept5,27.97589115
4081,4081 and 4082,Oh603,PI 573098,Nitrogen,Aug16,39.82599588
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Sept1,72.58902713
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Aug16,80.20233882
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Sept3,61.92496607
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Aug23,86.608708
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Aug12,81.55089807
4083,4083 and 4084,Va35,PI 587150,Nitrogen,July6,40.78781122
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Aug30,77.63867458
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Sept5,53.63930061
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Aug22,83.48464972
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Aug26,84.06657444
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Aug14,80.969331
4083,4083 and 4084,Va35,PI 587150,Nitrogen,Aug20,81.1790078
4101,4101 and 4102,B77,PI 608765,Nitrogen,Aug12,75.56256954
4101,4101 and 4102,B77,PI 608765,Nitrogen,July6,38.70977332
4101,4101 and 4102,B77,PI 608765,Nitrogen,Aug14,66.91032364
4101,4101 and 4102,B77,PI 608765,Nitrogen,Aug23,80.51931063
4101,4101 and 4102,B77,PI 608765,Nitrogen,Aug30,68.13403149
4101,4101 and 4102,B77,PI 608765,Nitrogen,Aug16,62.70172581
4101,4101 and 4102,B77,PI 608765,Nitrogen,Aug22,77.10624917
4101,4101 and 4102,B77,PI 608765,Nitrogen,Sept5,35.38726471
4101,4101 and 4102,B77,PI 608765,Nitrogen,Sept3,49.23244847
4101,4101 and 4102,B77,PI 608765,Nitrogen,Aug20,74.57717709
4101,4101 and 4102,B77,PI 608765,Nitrogen,Aug26,79.37348829
4101,4101 and 4102,B77,PI 608765,Nitrogen,Sept1,77.09798619
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Aug22,66.43217782
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Aug20,59.37162442
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Aug30,52.52028907
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Sept1,71.11339839
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Aug12,62.69533822
4103,4103 and 4104,A680,Ames 23503,Nitrogen,July6,47.24736777
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Sept3,42.70189334
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Aug16,64.88525354
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Aug23,64.22871495
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Aug14,47.98400339
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Aug26,67.04577447
4103,4103 and 4104,A680,Ames 23503,Nitrogen,Sept5,37.66646287
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Sept1,50.10343192
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Aug26,59.16049368
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Aug23,55.58425249
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Sept3,32.33456011
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Aug22,50.91131634
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Aug30,33.28659466
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Aug20,44.0685188
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Aug16,47.97131414
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Aug14,42.3316913
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Aug12,64.23806172
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,July6,37.37544903
4107,4107 and 4108,IDS28,PI 686059,Nitrogen,Sept5,33.44234895
4109,4109 and 4110,B46,PI 550469,Nitrogen,Sept3,63.32433075
4109,4109 and 4110,B46,PI 550469,Nitrogen,Aug14,67.11001642
4109,4109 and 4110,B46,PI 550469,Nitrogen,Sept1,81.59382705
4109,4109 and 4110,B46,PI 550469,Nitrogen,July6,46.49424006
4109,4109 and 4110,B46,PI 550469,Nitrogen,Aug30,63.23273043
4109,4109 and 4110,B46,PI 550469,Nitrogen,Aug22,76.97961868
4109,4109 and 4110,B46,PI 550469,Nitrogen,Aug20,72.61677388
4109,4109 and 4110,B46,PI 550469,Nitrogen,Sept5,70.20255921
4109,4109 and 4110,B46,PI 550469,Nitrogen,Aug26,80.23109733
4109,4109 and 4110,B46,PI 550469,Nitrogen,Aug12,81.05451986
4109,4109 and 4110,B46,PI 550469,Nitrogen,Aug16,70.6956835
4109,4109 and 4110,B46,PI 550469,Nitrogen,Aug23,80.27673642
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Aug20,22.99708089
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Aug26,31.40943945
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Aug30,24.17975193
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Aug23,27.98274696
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Aug16,10.53560455
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Sept5,23.51047165
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Sept3,25.21795105
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Aug14,14.18348429
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Sept1,31.53984063
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Aug22,31.76830201
4111,4111 and 4112,H91,Ames 27114,Nitrogen,July6,26.69738635
4111,4111 and 4112,H91,Ames 27114,Nitrogen,Aug12,24.90201867
4113,4113 and 4114,B109,PI 597927,Nitrogen,Aug30,25.29522045
4113,4113 and 4114,B109,PI 597927,Nitrogen,July6,45.74904001
4113,4113 and 4114,B109,PI 597927,Nitrogen,Aug22,39.41886697
4113,4113 and 4114,B109,PI 597927,Nitrogen,Sept1,40.50629505
4113,4113 and 4114,B109,PI 597927,Nitrogen,Sept5,27.18323668
4113,4113 and 4114,B109,PI 597927,Nitrogen,Aug16,23.43334231
4113,4113 and 4114,B109,PI 597927,Nitrogen,Aug20,31.63481557
4113,4113 and 4114,B109,PI 597927,Nitrogen,Aug12,39.94913599
4113,4113 and 4114,B109,PI 597927,Nitrogen,Aug14,26.31389374
4113,4113 and 4114,B109,PI 597927,Nitrogen,Sept3,23.38674242
4113,4113 and 4114,B109,PI 597927,Nitrogen,Aug26,39.18907056
4113,4113 and 4114,B109,PI 597927,Nitrogen,Aug23,40.00156982
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Aug16,14.63656811
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,July6,36.12040134
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Aug26,29.64487781
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Aug20,21.05461844
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Aug22,27.19104928
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Sept5,15.31259384
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Sept3,22.49674648
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Aug14,21.51385137
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Aug23,29.90951123
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Aug30,17.45783347
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Sept1,24.98612499
4115,4115 and 4116,NC310,Ames 27151,Nitrogen,Aug12,33.85499217
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Aug30,68.96374727
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Aug12,80.15985831
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Aug22,78.49039529
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Aug20,74.74238171
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Aug14,67.87170931
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Sept5,67.22006563
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Sept1,79.55344319
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Aug26,82.77123059
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Sept3,69.22013406
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Aug16,61.5199024
4117,4117 and 4118,R177,NSL 30894,Nitrogen,Aug23,81.28777374
4117,4117 and 4118,R177,NSL 30894,Nitrogen,July6,43.83252818
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Aug12,37.47859851
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Sept3,21.55217531
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Sept5,14.0340722
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Aug26,37.59675725
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Aug22,36.5535673
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Aug20,35.69952195
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Aug30,23.91715987
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Aug16,27.44772762
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,July6,17.86002725
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Sept1,30.54184872
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Aug23,40.55399612
4119,4119 and 4120,Il14H,Ames 27118,Nitrogen,Aug14,27.76894963
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Aug26,67.24768948
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Aug30,49.0089419
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Aug22,64.94386265
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Sept3,50.61642015
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Aug20,62.59311448
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Sept5,44.7616429
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Aug12,64.55687005
4121,4121 and 4122,L317,NSL 65873,Nitrogen,July6,29.42301499
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Aug23,68.95237099
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Aug16,58.73123507
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Aug14,50.00688596
4121,4121 and 4122,L317,NSL 65873,Nitrogen,Sept1,69.11606912
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Sept1,60.63498791
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Aug14,58.07510991
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Aug30,56.05323201
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Aug22,68.58261744
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,July6,39.80775424
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Sept3,59.40610963
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Aug20,62.34568132
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Aug12,71.00388292
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Sept5,55.51475509
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Aug16,64.74115827
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Aug23,72.36298669
4123,4123 and 4124,NC306,Ames 27149,Nitrogen,Aug26,71.97346952
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Aug26,28.31139109
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Aug16,22.71892038
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Aug23,28.32922814
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Aug22,27.48500129
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Aug30,17.84374051
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Aug12,31.77456346
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Aug14,23.85666614
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,July6,21.79313762
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Sept1,15.68397932
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Aug20,23.38205997
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Sept5,10.63155496
4125,4125 and 4126,Os420,NSL 65874,Nitrogen,Sept3,15.82009768
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Aug16,69.28470017
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Aug26,77.8586716
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Aug14,63.4657556
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Sept5,48.44887903
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,July6,40.30075561
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Aug30,67.56878566
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Sept3,54.7649767
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Aug23,77.90967568
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Sept1,58.05272169
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Aug20,70.1861729
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Aug12,74.6320307
4127,4127 and 4128,Mo45,PI 583350,Nitrogen,Aug22,75.8851927
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Sept3,36.93623095
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Aug20,55.10695317
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Aug16,61.6558242
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Aug12,64.79529508
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Aug14,50.8045977
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Aug22,63.9845309
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Aug26,68.19672032
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Aug30,50.03020278
4129,4129 and 4130,R4,Ames 27187,Nitrogen,July6,33.2733804
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Sept5,33.36565212
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Aug23,64.19059081
4129,4129 and 4130,R4,Ames 27187,Nitrogen,Sept1,52.15457943
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Aug16,73.5597284
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Sept1,76.36572182
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Aug20,68.56066411
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Aug23,78.58507103
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Aug26,79.21849505
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Aug22,75.77158334
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Sept3,62.58182785
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Aug30,62.28721123
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Aug14,62.49483553
4131,4131 and 4132,SD40,PI 606768,Nitrogen,July6,40.97510219
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Aug12,75.06619133
4131,4131 and 4132,SD40,PI 606768,Nitrogen,Sept5,58.26969064
4135,4135 and 4136,R229,PI 592734,Nitrogen,Aug23,43.98330013
4135,4135 and 4136,R229,PI 592734,Nitrogen,Sept3,36.99584389
4135,4135 and 4136,R229,PI 592734,Nitrogen,Sept5,29.64332358
4135,4135 and 4136,R229,PI 592734,Nitrogen,Aug22,44.14683928
4135,4135 and 4136,R229,PI 592734,Nitrogen,Aug14,29.93378887
4135,4135 and 4136,R229,PI 592734,Nitrogen,Sept1,34.32493432
4135,4135 and 4136,R229,PI 592734,Nitrogen,July6,25.24216524
4135,4135 and 4136,R229,PI 592734,Nitrogen,Aug30,37.20857446
4135,4135 and 4136,R229,PI 592734,Nitrogen,Aug26,51.5658252
4135,4135 and 4136,R229,PI 592734,Nitrogen,Aug20,38.52033474
4135,4135 and 4136,R229,PI 592734,Nitrogen,Aug16,45.94822863
4135,4135 and 4136,R229,PI 592734,Nitrogen,Aug12,39.18163446
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Aug14,14.70575772
4137,4137 and 4138,CO109,PI 587125,Nitrogen,July6,22.96989967
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Aug30,8.929381829
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Sept1,7.076088894
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Aug23,26.42900126
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Aug16,21.05001862
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Aug12,27.66865733
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Aug26,27.15166633
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Aug20,18.87331945
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Sept3,9.262115
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Aug22,23.9396731
4137,4137 and 4138,CO109,PI 587125,Nitrogen,Sept5,4.508832797
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Aug20,11.84950682
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Aug12,15.19244306
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Sept3,4.804858594
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Aug30,3.308221729
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Aug14,6.697388633
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Sept5,2.073708545
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Aug23,12.60339305
4139,4139 and 4140,C49,Ames 28290,Nitrogen,July6,34.32082249
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Aug16,9.448230141
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Aug22,13.02047898
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Aug26,11.12469993
4139,4139 and 4140,C49,Ames 28290,Nitrogen,Sept1,1.765910857
4141,4141 and 4142,Va85,Ames 27193,Nitrogen,Aug22,70.8336453
4141,4141 and 4142,Va85,Ames 27193,Nitrogen,Aug26,77.61558651
4141,4141 and 4142,Va85,Ames 27193,Nitrogen,July6,34.07754243
4141,4141 and 4142,Va85,Ames 27193,Nitrogen,Aug12,70.15145666
4141,4141 and 4142,Va85,Ames 27193,Nitrogen,Sept5,60.25186949
4141,4141 and 4142,Va85,Ames 27193,Nitrogen,Aug30,61.16955184
4141,4141 and 4142,Va85,Ames 27193,Nitrogen,Aug23,75.18118312
4141,4141 and 4142,Va85,Ames 27193,Nitrogen,Sept1,65.34643807
4141,4141 and 4142,Va85,Ames 27193,Nitrogen,Aug20,68.00636897
