V1,V2,da
Mt,502520,4
Mt,502521,4
Mt,502523,2
Mt,502524,2
Mt,502526,1
Mt,502527,2
Mt,502529,2
Mt,502530,4
Mt,502531,4
Mt,502532,5
Mt,502533,1
Mt,502538,2
Mt,502539,6
Mt,502540,1
Mt,502541,2
Mt,502543,1
Mt,502544,4
Mt,502545,1
Mt,502546,4
Mt,502547,1
Mt,502548,1
Mt,502549,4
Mt,502550,2
Mt,502551,4
Mt,502552,4
Mt,502553,2
Mt,502554,2
Mt,502555,2
Mt,502556,4
Mt,502558,2
Mt,502559,2
Mt,502560,2
Mt,502562,2
Mt,502564,2
Mt,502565,1
Mt,502568,4
Mt,502569,4
Mt,502571,1
Mt,502573,4
Mt,502574,4
Mt,502577,2
Mt,502578,2
Mt,502579,3
Mt,502581,2
Mt,502582,4
Mt,502584,2
Mt,502586,2
Mt,502587,2
Mt,502588,3
Mt,502589,2
Mt,502591,4
Mt,502592,2
Mt,502593,2
Mt,502594,4
Mt,502595,2
Mt,502597,4
Mt,502598,5
Mt,502599,4
Mt,502600,4
Mt,502600,1
Mt,502602,4
Mt,502603,2
Mt,502604,2
Mt,502605,2
Mt,502606,5
Mt,502607,2
Mt,502608,2
Mt,502609,2
Mt,502610,2
Mt,502613,1
Mt,502614,8
Mt,502616,3
Mt,502618,2
Mt,502620,2
Mt,502624,3
Mt,502627,2
Mt,502628,2
Mt,502629,2
Mt,502631,2
Mt,502632,4
Mt,502634,4
Mt,502635,2
Mt,502636,8
Mt,502637,4
Mt,502638,1
Mt,502639,2
Mt,502640,2
Mt,502641,4
Mt,502644,3
Mt,502645,4
Mt,502647,1
Mt,502649,2
Mt,502650,4
Mt,502651,2
Mt,502652,2
Mt,502653,2
Mt,502656,6
Mt,502657,2
Mt,502658,1
Mt,502659,2
Mt,502660,2
Mt,502661,2
Mt,502662,2
Mt,502664,4
Mt,502665,2
Mt,502674,2
Mt,502675,2
Mt,502680,8
Mt,502681,2
Mt,502682,4
Mt,502684,2
Mt,502687,4
Mt,502689,2
Mt,502690,2
Mt,502691,4
Mt,502692,3
Mt,502693,1
Mt,502694,2
Mt,502696,2
Mt,502697,1
Mt,502699,4
Mt,502701,4
Mt,502705,4
Mt,502706,4
Mt,502708,1
Mt,502711,1
Mt,502712,2
Mt,502713,2
Mt,502714,2
Mt,502716,2
Mt,502717,4
Mt,502719,2
Mt,502720,2
Mt,502722,1
Mt,502723,2
Mt,502724,2
Mt,502725,2
Mt,502726,2
Mt,502727,2
Mt,502729,2
Mt,502730,4
Mt,502731,2
Mt,502732,2
Mt,502733,2
Mt,502734,4
Mt,502735,8
Mt,502738,3
Mt,502739,4
Mt,502740,4
Mt,502741,2
Mt,502743,2
Mt,502745,4
Mt,502749,4
Mt,502752,2
Mt,502753,2
Mt,502756,2
Mt,502757,6
Mt,502758,1
Mt,502759,2
Mt,502762,2
Mt,502763,4
Mt,502765,1
Mt,502766,4
Mt,502767,2
Mt,502768,4
Mt,502769,2
Mt,502771,2
Mt,502772,4
Mt,502773,6
Mt,502774,2
Mt,502775,2
Mt,502777,2
Mt,502782,1
Mt,502783,2
Mt,502784,4
Mt,502785,3
Mt,502786,1
Mt,502788,2
Mt,502789,5
Mt,502791,2
Mt,502792,2
Mt,502793,1
Mt,502794,6
Mt,502795,2
Mt,502797,4
Mt,502798,6
Mt,502799,2
Mt,502800,4
Mt,502801,1
Mt,502804,4
Mt,502805,6
Mt,502806,2
Mt,502807,6
Mt,502808,2
Mt,502809,1
Mt,502811,4
Mt,502812,2
Mt,502813,2
Mt,502814,2
Mt,502818,2
Mt,502820,4
Mt,502821,1
Mt,502823,1
Mt,502824,4
Mt,502825,2
Mt,502826,1
Mt,502827,2
Mt,502828,4
Mt,502829,8
Mt,502830,4
Mt,502832,2
Mt,502834,4
Mt,502835,4
Mt,502836,1
Mt,502838,2
Mt,502839,2
Mt,502840,5
Mt,502841,3
Mt,502846,4
Mt,502848,2
Mt,502850,4
Mt,502851,2
Mt,502852,3
Mt,502853,6
Mt,502855,7
Mt,502856,2
Mt,502857,2
Mt,502860,4
Mt,502861,4
Mt,502863,1
Mt,502864,2
Mt,502865,1
Mt,502866,2
Mt,502869,2
Mt,502870,1
Mt,502872,2
Mt,502873,2
Mt,502874,1
Mt,502875,1
Mt,502876,1
Mt,502877,4
Mt,502879,4
Mt,502880,5
Mt,502882,4
Mt,502886,4
Mt,502890,2
Mt,502892,2
Mt,502893,2
Mt,502894,2
Mt,502896,4
Mt,502897,1
Mt,502898,4
Mt,502900,4
Mt,502901,6
Mt,502902,4
Mt,502903,4
Mt,502904,4
Mt,502906,1
Mt,502907,2
Mt,502908,1
Mt,502909,4
Mt,502911,4
Mt,502913,4
Mt,502914,2
Mt,502915,3
Mt,502916,4
Mt,502917,4
Mt,502918,5
Mt,502919,1
Mt,502920,2
Mt,502921,4
Mt,502922,4
Mt,502923,2
Mt,502925,1
Mt,502926,7
Mt,502927,4
Mt,502928,2
Mt,502929,2
Mt,502931,4
Mt,502932,6
Mt,502933,4
Mt,502935,4
Mt,502936,4
Mt,502937,2
Mt,502938,2
Mt,502939,4
Mt,502940,2
Mt,502942,4
Mt,502943,1
Mt,502944,4
Mt,502945,2
Mt,502946,2
Mt,502947,2
Mt,502948,1
Mt,502950,4
Mt,502955,2
Mt,502957,2
Mt,502958,2
Mt,502959,2
Mt,502961,2
Mt,502962,6
Mt,502963,2
Mt,502964,4
Mt,502966,2
Mt,502967,7
Mt,502969,4
Mt,502970,2
Mt,502971,4
Mt,502974,2
Mt,502975,2
Mt,502976,4
Mt,502978,2
Mt,502980,2
Mt,502981,2
Mt,502984,3
Mt,502985,5
Mt,502988,2
Mt,502989,2
Mt,502990,2
Mt,502991,4
Mt,502992,2
Mt,502994,2
Mt,502998,6
Mt,502999,1
Mt,503000,1
Mt,503001,6
Mt,503003,4
Mt,503004,2
Mt,503005,4
Mt,503006,2
Mt,503008,2
Mt,503009,3
Mt,503010,2
Mt,503012,4
Mt,503013,2
Mt,503015,2
Mt,503016,4
Mt,503017,4
Mt,503019,2
Mt,503020,1
Mt,503021,8
Mt,503022,5
Mt,503023,2
Mt,503024,2
Mt,503025,2
Mt,503026,7
Mt,503028,4
Mt,503029,2
Mt,503030,2
Mt,503031,4
Mt,503032,2
Mt,503033,1
Mt,503036,5
Mt,503038,4
Mt,503040,2
Mt,503041,4
Mt,503043,2
Mt,503045,4
Mt,503046,1
Mt,503048,3
Mt,503050,3
Mt,503051,1
Mt,503052,6
Mt,503053,3
Mt,503055,2
Mt,503057,2
Mt,503059,4
Mt,503060,4
Mt,503062,4
Mt,503063,4
Mt,503065,4
Mt,503066,2
Mt,503067,2
Mt,503069,7
Mt,503070,2
Mt,503071,4
Mt,503073,2
Mt,503074,2
Mt,503075,2
Mt,503077,2
Mt,503078,2
Mt,503079,2
Mt,503080,4
Mt,503081,1
Mt,503082,4
Mt,503083,2
Mt,503085,4
Mt,503086,1
Mt,503087,2
Mt,503088,2
Mt,503089,4
Mt,503090,2
Mt,503092,2
Mt,503093,4
Mt,503094,2
Mt,503095,4
Mt,503096,2
Mt,503098,3
Mt,503101,2
Mt,503102,1
Mt,503103,2
Mt,503105,2
Mt,503106,7
Mt,503107,5
Mt,503109,1
Mt,503110,2
Mt,503111,4
Mt,503112,2
Mt,503113,6
Mt,503114,4
Mt,503117,1
Mt,503118,1
Mt,503120,2
Mt,503121,3
Mt,503122,1
Mt,503123,1
Mt,503124,6
Mt,503125,2
Mt,503128,2
Mt,503129,2
Mt,503130,6
Mt,503131,4
Mt,503135,3
Mt,503136,8
Mt,503137,2
Mt,503138,6
Mt,503139,1
Mt,503140,2
Mt,503141,2
Mt,503142,2
Mt,503143,2
Mt,503145,4
Mt,503146,1
Mt,503147,4
Mt,503149,1
Mt,503150,4
Mt,503151,2
Mt,503152,2
Mt,503153,4
Mt,503154,4
Mt,503155,4
Mt,503156,3
Mt,503157,2
Mt,503160,2
Mt,503161,2
Mt,503167,2
Mt,503168,4
Mt,503169,2
Mt,503171,2
Mt,503173,5
Mt,503175,1
Mt,503176,2
Mt,503179,4
Mt,503180,2
Mt,503183,1
Mt,503187,4
Mt,503188,4
Mt,503189,2
Mt,503190,4
Mt,503192,3
Mt,503193,2
Mt,503194,2
Mt,503196,4
Mt,503198,3
Mt,503201,2
Mt,503204,2
Mt,503205,2
Mt,503206,1
Mt,503208,2
Mt,503209,4
Mt,503210,2
Mt,503211,2
Mt,503212,6
Mt,503213,1
Mt,503216,2
Mt,503217,2
Mt,503218,2
Mt,503219,4
Mt,503221,1
Mt,503223,1
Mt,503224,2
Mt,503225,1
Mt,503227,4
Mt,503228,1
Mt,503229,2
Mt,503230,2
Mt,503231,4
Mt,503232,8
Mt,503234,6
Mt,503236,2
Mt,503238,2
Mt,503239,8
Mt,503240,4
Mt,503241,2
Mt,503243,4
Mt,503244,2
Mt,503245,4
Mt,503246,4
Mt,503247,2
Mt,503248,2
Mt,503249,4
Mt,503251,2
Mt,503252,2
Mt,503253,2
Mt,503255,2
Mt,503256,1
Mt,503257,2
Mt,503259,2
Mt,503261,4
Mt,503262,2
Mt,503264,2
Mt,503266,2
Mt,503267,4
Mt,503268,1
Mt,503269,2
Mt,503270,4
Mt,503271,2
Mt,503272,3
Mt,503275,1
Mt,503276,4
Mt,503277,4
Mt,503278,2
Mt,503279,4
Mt,503280,1
Mt,503282,4
Mt,503283,4
Mt,503284,3
Mt,503285,4
Mt,503286,2
Mt,503287,4
Mt,503288,2
Mt,503290,1
Mt,503293,3
Mt,503294,2
Mt,503297,4
Mt,503298,4
Mt,503299,6
Mt,503300,4
Mt,503301,2
Mt,503302,2
Mt,503303,2
Mt,503304,2
Mt,503305,3
Mt,503306,1
Mt,503307,4
Mt,503308,2
Mt,503309,1
Mt,503310,4
Mt,503311,1
Mt,503313,2
Mt,503314,1
Mt,503315,4
Mt,503316,2
Mt,503317,4
Mt,503318,6
Mt,503319,2
Mt,503321,1
Mt,503323,2
Mt,503324,2
Mt,503325,2
Mt,503326,1
Mt,503328,1
Mt,503329,2
Mt,503330,1
Mt,503332,6
Mt,503333,3
Mt,503334,2
Mt,503335,4
Mt,503336,3
Mt,503337,3
Mt,503339,4
Mt,503340,2
Mt,503341,2
Mt,503344,2
Mt,503345,2
Mt,503347,2
Mt,503348,4
Mt,503351,2
Mt,503352,4
Mt,503353,2
Mt,503355,6
Mt,503356,1
Mt,503357,4
Mt,503358,1
Mt,503359,4
Mt,503360,1
Mt,503361,2
Mt,503362,2
Mt,503365,2
Mt,503366,1
Mt,503367,2
Mt,503368,2
Mt,503369,1
Mt,503371,2
Mt,503372,4
Mt,503373,6
Mt,503375,2
Mt,503376,3
Mt,503377,1
Mt,503378,1
Mt,503379,2
Mt,503381,4
Mt,503383,5
Mt,503384,5
Mt,503385,1
Mt,503388,1
Mt,503389,1
Mt,503391,4
Mt,503392,1
Mt,503393,4
Mt,503394,4
Mt,503396,4
Mt,503397,4
Mt,503398,3
Mt,503400,2
Mt,503402,4
Mt,503403,2
Mt,503405,2
Mt,503406,1
Mt,503407,2
Mt,503408,6
Mt,503409,4
Mt,503410,4
Mt,503411,1
Mt,503412,2
Mt,503413,2
Mt,503414,1
Mt,503415,1
Mt,503417,1
Mt,503419,2
Mt,503421,2
Mt,503423,6
Mt,503424,7
Mt,503425,2
Mt,503427,2
Mt,503428,2
Mt,503431,2
Mt,503432,2
Mt,503433,2
Mt,503434,2
Mt,503435,6
Mt,503437,2
Mt,503438,2
Mt,503439,1
Mt,503441,1
Mt,503443,4
Mt,503444,5
Mt,503445,2
Mt,503449,2
Mt,503450,2
Mt,503451,4
Mt,503452,2
Mt,503453,2
Mt,503454,4
Mt,503456,4
Mt,503457,1
Mt,503459,4
Mt,503460,1
Mt,503462,4
Mt,503463,6
Mt,503464,2
Mt,503465,1
Mt,503467,6
Mt,503468,2
Mt,503469,2
Mt,503470,2
Mt,503471,2
Mt,503472,4
Mt,503473,4
Mt,503474,2
Mt,503475,2
Mt,503476,1
Mt,503477,4
Mt,503478,8
Mt,503479,2
Mt,503480,4
Mt,503481,2
Mt,503482,1
Mt,503483,2
Mt,503484,8
Mt,503488,5
Mt,503490,2
Mt,503491,4
Mt,503492,2
Mt,503494,1
Mt,503495,3
Mt,503496,2
Mt,503497,2
Mt,503498,2
Mt,503501,4
Mt,503503,4
Mt,503505,6
Mt,503506,4
Mt,503507,2
Mt,503508,2
Mt,503509,4
Mt,503510,2
Mt,503511,6
Mt,503512,4
Mt,503513,4
Mt,503515,4
Mt,503517,4
Mt,503518,2
Mt,503519,7
Mt,503520,4
Mt,503521,2
Mt,503522,2
Mt,503523,2
Mt,503525,2
Mt,503526,4
Mt,503527,2
Mt,503528,4
Mt,503530,1
Mt,503532,2
Mt,503533,2
Mt,503534,1
Mt,503535,1
Mt,503536,1
Mt,503538,4
Mt,503539,1
Mt,503540,4
Mt,503541,1
Mt,503544,2
Mt,503546,6
Mt,503547,4
Mt,503548,2
Mt,503549,4
Mt,503550,2
Mt,503551,2
Mt,503552,2
Mt,503553,5
Mt,503554,2
Mt,503557,4
Mt,503558,2
Mt,503559,5
Mt,503560,2
Mt,503562,2
Mt,503563,2
Mt,503564,2
Mt,503567,2
Mt,503569,4
Mt,503570,4
Mt,503571,4
Mt,503572,2
Mt,503573,2
Mt,503574,2
Mt,503575,6
Mt,503576,1
Mt,503577,4
Mt,503578,4
Mt,503579,4
Mt,503580,2
Mt,503583,2
Mt,503584,2
Mt,503585,4
Mt,503586,2
Mt,503589,2
Mt,503590,4
Mt,503591,2
Mt,503592,2
Mt,503593,14
Mt,503594,2
Mt,503596,4
Mt,503598,6
Mt,503599,6
Mt,503601,1
Mt,503602,2
Mt,503603,4
Mt,503604,4
Mt,503605,6
Mt,503607,7
Mt,503608,5
Mt,503609,6
Mt,503610,5
Mt,503611,1
Mt,503613,1
Mt,503615,2
Mt,503616,2
Mt,503617,6
Mt,503618,2
Mt,503621,4
Mt,503623,2
Mt,503624,6
Mt,503625,4
Mt,503626,1
Mt,503627,6
Mt,503628,2
Mt,503629,2
Mt,503630,1
Mt,503631,4
Mt,503633,1
Mt,503634,2
Mt,503636,2
Mt,503639,2
Mt,503642,2
Mt,503643,4
Mt,503645,4
Mt,503646,2
Mt,503647,4
Mt,503648,4
Mt,503649,4
Mt,503650,5
Mt,503652,4
Mt,503653,4
Mt,503655,2
Mt,503657,4
Mt,503658,2
Mt,503659,2
Mt,503661,2
Mt,503665,2
Mt,503666,2
Mt,503667,3
Mt,503668,2
Mt,503670,3
Mt,503671,4
Mt,503675,2
Mt,503677,3
Mt,503679,2
Mt,503680,6
Mt,503682,2
Mt,503683,1
Mt,503685,4
Mt,503686,2
Mt,503687,2
Mt,503688,4
Mt,503690,8
Mt,503691,2
Mt,503692,4
Mt,503694,2
Mt,503696,8
Mt,503697,3
Mt,503699,4
Mt,503700,2
Mt,503702,4
Mt,503703,2
Mt,503706,2
Mt,503707,2
Mt,503708,4
Mt,503709,2
Mt,503710,2
Mt,503711,4
Mt,503712,4
Mt,503713,2
Mt,503715,2
Mt,503716,4
Mt,503717,2
Mt,503718,1
Mt,503719,4
Mt,503720,4
Mt,503721,4
Mt,503723,4
Mt,503724,2
Mt,503726,2
Mt,503727,4
Mt,503728,2
Mt,503729,4
Mt,503732,2
Mt,503735,2
Mt,503736,1
Mt,503737,2
Mt,503738,1
Mt,503740,1
Mt,503741,8
Mt,503742,2
Mt,503743,8
Mt,503744,4
Mt,503745,2
Mt,503746,4
Mt,503747,2
Mt,503749,2
Mt,503754,4
Mt,503755,4
Mt,503756,2
Mt,503757,4
Mt,503758,4
Mt,503759,4
Mt,503760,3
Mt,503761,4
Mt,503762,4
Mt,503763,2
Mt,503766,2
Mt,503768,4
Mt,503769,4
Mt,503771,4
Mt,503772,2
Mt,503774,2
Mt,503777,4
Mt,503778,3
Mt,503779,3
Mt,503780,4
Mt,503782,2
Mt,503783,2
Mt,503784,1
Mt,503786,4
Mt,503788,2
Mt,503789,4
Mt,503790,2
Mt,503791,1
Mt,503792,4
Mt,503793,2
Mt,503794,2
Mt,503795,4
Mt,503796,4
Mt,503797,2
Mt,503798,2
Mt,503799,4
Mt,503800,1
Mt,503801,2
Mt,503803,3
Mt,503806,3
Mt,503808,2
Mt,503809,4
Mt,503810,2
Mt,503812,2
Mt,503813,2
Mt,503814,4
Mt,503815,2
Mt,503817,2
Mt,503818,4
Mt,503821,3
Mt,503824,1
Mt,503825,4
Mt,503828,2
Mt,503829,4
Mt,503830,2
Mt,503831,1
Mt,503832,4
Mt,503833,2
Mt,503834,2
Mt,503835,1
Mt,503838,4
Mt,503839,2
Mt,503840,3
Mt,503841,2
Mt,503842,2
Mt,503843,2
Mt,503844,5
Mt,503847,2
Mt,503848,2
Mt,503849,4
Mt,503852,4
Mt,503853,2
Mt,503854,3
Mt,503856,4
Mt,503859,2
Mt,503861,4
Mt,503862,2
Mt,503863,1
Mt,503865,2
Mt,503867,4
Mt,503868,4
Mt,503869,4
Mt,503871,2
Mt,503872,1
Mt,503874,4
Mt,503875,2
Mt,503878,4
Mt,503879,1
Mt,503880,2
Mt,503881,2
Mt,503882,2
Mt,503883,8
Mt,503885,4
Mt,503886,4
Mt,503889,6
Mt,503890,4
Mt,503891,3
Mt,503892,1
Mt,503894,2
Mt,503895,1
Mt,503896,1
Mt,503897,4
Mt,503898,2
Mt,503899,2
Mt,503900,6
Mt,503901,4
Mt,503902,4
Mt,503904,1
Mt,503905,1
Mt,503906,2
Mt,503907,4
Mt,503908,3
Mt,503910,2
Mt,503911,2
Mt,503912,1
Mt,503913,4
Mt,503914,6
Mt,503916,4
Mt,503919,2
Mt,503920,2
Mt,503921,6
Mt,503923,2
Mt,503925,2
Mt,503926,4
Mt,503928,4
Mt,503929,6
Mt,503930,2
Mt,503931,4
Mt,503932,4
Mt,503934,3
Mt,503935,1
Mt,503937,2
Mt,503939,4
Mt,503941,2
Mt,503944,4
Mt,503945,2
Mt,503946,4
Mt,503947,2
Mt,503949,4
Mt,503950,1
Mt,503952,4
Mt,503953,11
Mt,503955,5
Mt,503956,3
Mt,503957,4
Mt,503958,2
Mt,503960,2
Mt,503961,1
Mt,503963,2
Mt,503965,4
Mt,503966,4
Mt,503967,1
Mt,503968,2
Mt,503969,2
Mt,503970,3
Mt,503971,4
Mt,503974,4
Mt,503975,4
Mt,503977,1
Mt,503980,2
Mt,503982,4
Mt,503983,2
Mt,503984,2
Mt,503985,1
Mt,503986,2
Mt,503987,4
Mt,503988,2
Mt,503989,4
Mt,503991,2
Mt,503992,1
Mt,503994,2
Mt,503995,6
Mt,503996,6
Mt,503997,2
Mt,503998,2
Mt,503999,4
Mt,504000,4
Mt,504001,2
Mt,504002,4
Mt,504003,4
Mt,504004,4
Mt,504005,1
Mt,504007,6
Mt,504008,2
Mt,504009,2
Mt,504010,2
Mt,504011,2
Mt,504012,4
Mt,504013,4
Mt,504014,2
Mt,504016,4
Mt,504018,2
Mt,504019,3
Mt,504020,4
Mt,504022,2
Mt,504023,4
Mt,504024,2
Mt,504026,8
Mt,504027,2
Mt,504028,3
Mt,504032,4
Mt,504033,4
Mt,504034,2
Mt,504035,1
Mt,504036,4
Mt,504038,2
Mt,504039,2
Mt,504040,2
Mt,504042,3
Mt,504043,2
Mt,504044,2
Mt,504045,1
Mt,504046,4
Mt,504047,4
Mt,504048,4
Mt,504049,8
Mt,504050,2
Mt,504052,1
Mt,504053,4
Mt,504054,4
Mt,504055,1
Mt,504056,4
Mt,504057,2
Mt,504058,2
Mt,504059,3
Mt,504060,6
Mt,504061,2
Mt,504062,4
Mt,504063,4
Mt,504064,2
Mt,504065,1
Mt,504066,2
Mt,504067,1
Mt,504068,1
Mt,504070,4
Mt,504071,2
Mt,504072,8
Mt,504073,2
Mt,504074,4
Mt,504075,2
Mt,504076,4
Mt,504077,4
Mt,504078,4
Mt,504079,2
Mt,504081,1
Mt,504083,2
Mt,504084,2
Mt,504085,2
Mt,504087,5
Mt,504088,4
Mt,504089,2
Mt,504090,2
Mt,504091,4
Mt,504094,4
Mt,504095,2
Mt,504096,2
Mt,504097,2
Mt,504100,4
Mt,504101,2
Mt,504103,3
Mt,504104,1
Mt,504106,4
Mt,504108,2
Mt,504110,2
Mt,504111,4
Mt,504112,2
Mt,504113,1
Mt,504114,1
Mt,504115,3
Mt,504116,4
Mt,504117,2
Mt,504119,2
Mt,504120,4
Mt,504121,2
Mt,504123,1
Mt,504125,8
Mt,504126,6
Mt,504127,4
Mt,504128,2
Mt,504129,3
Mt,504133,2
Mt,504134,2
Mt,504135,2
Mt,504136,2
Mt,504137,2
Mt,504138,2
Mt,504141,1
Mt,504142,2
Mt,504143,1
Mt,504145,1
Mt,504146,1
Mt,504148,6
Mt,504150,2
Mt,504151,2
Mt,504152,4
Mt,504154,2
Mt,504156,2
Mt,504157,6
Mt,504158,2
Mt,504160,1
Mt,504161,2
Mt,504163,2
Mt,504164,4
Mt,504165,1
Mt,504167,3
Mt,504168,4
Mt,504169,4
Mt,504171,2
Mt,504172,2
Mt,504173,4
Mt,504174,5
Mt,504175,2
Mt,504177,2
Mt,504178,2
Mt,504179,2
Mt,504183,2
Mt,504184,6
Mt,504185,2
Mt,504186,4
Mt,504187,1
Mt,504188,2
Mt,504191,2
Mt,504192,2
Mt,504194,2
Mt,504195,2
Mt,504196,2
Mt,504198,2
Mt,504199,2
Mt,504200,2
Mt,504201,4
Mt,504203,2
Mt,504206,4
Mt,504207,2
Mt,504208,2
Mt,504209,2
Mt,504210,4
Mt,504214,1
Mt,504215,1
Mt,504216,6
Mt,504217,2
Mt,504218,2
Mt,504220,4
Mt,504221,4
Mt,504222,4
Mt,504223,2
Mt,504225,2
Mt,504226,4
Mt,504228,3
Mt,504229,2
Mt,504230,4
Mt,504231,4
Mt,504232,4
Mt,504233,2
Mt,504234,2
Mt,504235,2
Mt,504236,2
Mt,504237,1
Mt,504238,4
Mt,504239,4
Mt,504240,4
Mt,504241,4
Mt,504242,11
Mt,504243,4
Mt,504245,2
Mt,504246,1
Mt,504247,4
Mt,504248,4
Mt,504249,1
Mt,504250,5
Mt,504252,2
Mt,504253,4
Mt,504254,4
Mt,504257,6
Mt,504259,4
Mt,504260,2
Mt,504261,8
Mt,504262,1
Mt,504263,4
Mt,504265,2
Mt,504266,4
Mt,504267,2
Mt,504268,2
Mt,504269,4
Mt,504270,4
Mt,504271,2
Mt,504272,4
Mt,504273,5
Mt,504276,4
Mt,504277,3
Mt,504278,6
Mt,504279,2
Mt,504280,4
Mt,504281,2
Mt,504284,4
Mt,504285,2
Mt,504286,2
Mt,504287,2
Mt,504289,4
Mt,504290,2
Mt,504292,6
Mt,504294,2
Mt,504295,1
Mt,504297,2
Mt,504298,4
Mt,504300,4
Mt,504301,2
Mt,504302,5
Mt,504303,2
Mt,504305,4
Mt,504306,4
Mt,504307,1
Mt,504308,1
Mt,504309,2
Mt,504310,2
Mt,504311,4
Mt,504314,2
Mt,504315,2
Mt,504316,2
Mt,504317,1
Mt,504320,4
Mt,504321,8
Mt,504322,4
Mt,504323,4
Mt,504325,3
Mt,504326,4
Mt,504327,4
Mt,504328,6
Mt,504329,4
Mt,504330,4
Mt,504332,4
Mt,504333,3
Mt,504334,1
Mt,504336,2
Mt,504337,3
Mt,504339,4
Mt,504340,2
Mt,504345,2
Mt,504347,5
Mt,504348,2
Mt,504349,2
Mt,504350,1
Mt,504351,1
Mt,504353,1
Mt,504354,4
Mt,504355,1
Mt,504356,2
Mt,504358,2
Mt,504359,2
Mt,504360,2
Mt,504361,2
Mt,504363,6
Mt,504366,4
Mt,504367,6
Mt,504368,4
Mt,504369,6
Mt,504370,2
Mt,504371,2
Mt,504372,2
Mt,504373,2
Mt,504374,2
Mt,504383,1
Mt,504386,2
Mt,504387,4
Mt,504388,4
Mt,504389,2
Mt,504390,4
Mt,504391,5
Mt,504392,1
Mt,504393,4
Mt,504394,2
Mt,504395,4
Mt,504396,4
Mt,504397,4
Mt,504398,4
Mt,504399,6
Mt,504401,1
Mt,504402,2
Mt,504404,1
Mt,504406,1
Mt,504407,2
Mt,504411,2
Mt,504412,4
Mt,504414,2
Mt,504415,4
Mt,504416,4
Mt,504417,4
Mt,504420,4
Mt,504421,2
Mt,504423,1
Mt,504424,2
Mt,504425,2
Mt,504426,2
Mt,504428,4
Mt,504429,4
Mt,504430,2
Mt,504431,2
Mt,504432,5
Mt,504433,6
Mt,504436,5
Mt,504437,2
Mt,504438,2
Mt,504439,4
Mt,504442,4
Mt,504444,4
Mt,504446,4
Mt,504447,4
Mt,504448,2
Mt,504450,2
Mt,504452,2
Mt,504453,6
Mt,504454,2
Mt,504456,2
Mt,504457,4
Mt,504458,4
Mt,504461,4
Mt,504465,4
Mt,504466,2
Mt,504467,4
Mt,504468,4
Mt,504469,2
Mt,504470,4
Mt,504471,1
Mt,504472,2
Mt,504473,5
Mt,504474,2
Mt,504475,4
Mt,504476,2
Mt,504479,4
Mt,504480,2
Mt,504481,3
Mt,504482,4
Mt,504483,2
Mt,504484,2
Mt,504485,2
Mt,504487,1
Mt,504488,4
Mt,504489,4
Mt,504491,2
Mt,504492,4
Mt,504493,4
Mt,504495,5
Mt,504496,2
Mt,504497,4
Mt,504498,1
Mt,504499,2
Mt,504500,4
Mt,504502,4
Mt,504503,4
Mt,504504,7
Mt,504505,4
Mt,504506,2
Mt,504507,2
Mt,504509,6
Mt,504511,2
Mt,504512,1
Mt,504513,4
Mt,504514,2
Mt,504515,2
Mt,504516,6
Mt,504517,3
Mt,504518,1
Mt,504519,4
Mt,504520,2
Mt,504521,4
Mt,504523,2
Mt,504524,4
Mt,504525,2
Mt,504526,4
Mt,504528,2
Mt,504529,4
Mt,504531,4
Mt,504532,2
Mt,504533,2
Mt,504534,4
Mt,504535,2
Mt,504536,2
Mt,504538,6
Mt,504539,4
Mt,504540,4
Mt,504541,4
Mt,504542,2
Mt,504543,4
Mt,504544,6
Mt,504545,4
Mt,504548,3
Mt,504549,1
Mt,504550,1
Mt,504551,2
Mt,504552,1
Mt,504553,2
Mt,504554,5
Mt,504555,3
Mt,504558,8
Mt,504560,2
Mt,504561,4
Mt,504563,4
Mt,504564,4
Mt,504565,2
Mt,504566,2
Mt,504569,9
Mt,504570,6
Mt,504572,2
Mt,504573,4
Mt,504575,4
Mt,504576,2
Mt,504577,2
Mt,504578,2
Mt,504581,6
Mt,504582,2
Mt,504583,4
Mt,504584,1
Mt,504585,2
Mt,504587,1
Mt,504589,4
Mt,504590,2
Mt,504592,6
Mt,504594,2
Mt,504596,2
Mt,504597,5
Mt,504598,6
Mt,504599,2
Mt,504601,1
Mt,504602,2
Mt,504603,1
Mt,504604,4
Mt,504607,2
Mt,504608,2
Mt,504609,2
Mt,504612,1
Mt,504613,2
Mt,504615,4
Mt,504616,2
Mt,504618,4
Mt,504619,4
Mt,504620,4
Mt,504621,2
Mt,504622,4
Mt,504623,3
Mt,504624,5
Mt,504625,2
Mt,504626,2
Mt,504628,4
Mt,504629,2
Mt,504630,3
Mt,504631,1
Mt,504634,4
Mt,504635,2
Mt,504637,1
Mt,504638,2
Mt,504639,5
Mt,504644,4
Mt,504647,4
Mt,504648,2
Mt,504649,1
Mt,504653,4
Mt,504654,1
Mt,504656,3
Mt,504658,4
Mt,504659,4
Mt,504661,2
Mt,504663,2
Mt,504664,2
Mt,504665,2
Mt,504666,4
Mt,504668,4
Mt,504669,5
Mt,504670,6
Mt,504672,1
Mt,504674,3
Mt,504675,2
Mt,504676,4
Mt,504677,4
Mt,504678,2
Mt,504679,2
Mt,504680,4
Mt,504681,1
Mt,504682,4
Mt,504684,2
Mt,504685,4
Mt,504686,2
Mt,504687,2
Mt,504688,4
Mt,504689,2
Mt,504690,2
